IMU accX[mg],IMU accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps],magX[mG],magY[mG],magZ[mG],Qi,Qj,Qk,Qs
0.043252,-0.023961,0.039541,0.997994
0.043172,-0.024005,0.039556,0.997996
0.043220,-0.024041,0.039556,0.997993
0.043353,-0.024057,0.039553,0.997987
0.043362,-0.023979,0.039550,0.997988
0.043383,-0.024009,0.039540,0.997987
0.043379,-0.023946,0.039548,0.997988
0.043373,-0.023890,0.039545,0.997990
0.043362,-0.023949,0.039558,0.997989
0.043444,-0.023899,0.039564,0.997986
0.043407,-0.023862,0.039561,0.997989
0.043368,-0.023828,0.039558,0.997991
0.043443,-0.023895,0.039556,0.997986
0.043510,-0.023855,0.039550,0.997985
0.043464,-0.023921,0.039551,0.997985
0.043425,-0.023875,0.039549,0.997988
0.043396,-0.023923,0.039550,0.997988
0.043467,-0.023967,0.039560,0.997984
0.043428,-0.023913,0.039557,0.997987
0.043411,-0.023868,0.039554,0.997989
0.043400,-0.023836,0.039552,0.997990
0.043381,-0.023811,0.039549,0.997991
0.043379,-0.023875,0.039539,0.997990
0.043472,-0.023943,0.039550,0.997984
0.043547,-0.023978,0.039549,0.997980
0.043604,-0.023922,0.039544,0.997979
0.043650,-0.023866,0.039540,0.997979
0.043597,-0.023930,0.039543,0.997980
0.043540,-0.023887,0.039540,0.997983
0.043584,-0.023929,0.039540,0.997980
0.043609,-0.023973,0.039538,0.997978
0.043550,-0.023912,0.039536,0.997982
